     -105.881,     -73.2723,      71.5596,     -88.9508,     -96.4685,     -82.5868,      28.5862,     -78.3367,      0.00000,      0.00000
     -105.881,     -73.2723,      57.8084,     -88.9982,     -94.6601,     -82.5006,      27.3691,     -78.2949,      0.00000,      0.00000
     -105.141,     -73.1426,      43.5910,     -88.9845,     -92.8942,     -82.4072,      26.1610,     -78.2480,      0.00000,      0.00000
     -104.413,     -73.0102,      30.5218,     -88.9119,     -91.1725,     -82.3068,      24.9629,     -78.1961,      0.00000,      0.00000
     -103.695,     -72.8753,      19.5719,     -88.7911,     -90.6762,     -82.2761,      23.7757,     -78.1392,      0.00000,      0.00000
     -102.989,     -72.7379,      10.8650,     -88.6347,     -90.6762,     -82.2761,      22.6001,     -78.0774,      0.00000,      0.00000
     -102.293,     -72.5980,      4.06868,     -88.4535,     -89.4456,     -82.0904,      21.4369,     -78.0108,      0.00000,      0.00000
     -101.608,     -72.4558,     -1.24500,     -88.2552,     -88.2715,     -81.9012,      20.2868,     -77.9394,      0.00000,      0.00000
     -100.934,     -72.3113,     -5.44656,     -88.0450,     -87.1512,     -81.7089,      19.1505,     -77.8634,      0.00000,      0.00000
     -100.271,     -72.1645,     -8.81847,     -87.8264,     -86.0817,     -81.5135,      18.0286,     -77.7828,      0.00000,      0.00000
     -99.6180,     -72.0155,     -11.5668,     -87.6017,     -85.0603,     -81.3154,      16.9215,     -77.6977,      0.00000,      0.00000
     -98.9756,     -71.8644,     -11.6203,     -87.5968,     -84.0844,     -81.1147,      15.8298,     -77.6082,      0.00000,      0.00000
     -98.3435,     -71.7111,     -11.6203,     -87.5968,     -83.1515,     -80.9115,      14.7539,     -77.5144,      0.00000,      0.00000
     -97.7217,     -71.5559,     -11.2916,     -87.3472,     -82.2593,     -80.7061,      13.6941,     -77.4164,      0.00000,      0.00000
     -97.1100,     -71.3986,     -11.0194,     -87.0975,     -81.4056,     -80.4986,      12.6508,     -77.3143,      0.00000,      0.00000
     -96.5082,     -71.2394,     -10.7903,     -86.8478,     -80.5882,     -80.2891,      11.6241,     -77.2083,      0.00000,      0.00000
     -95.9163,     -71.0783,     -10.5948,     -86.5981,     -79.8051,     -80.0777,      10.6144,     -77.0983,      0.00000,      0.00000
     -95.3340,     -70.9153,     -10.4260,     -86.3483,     -79.0546,     -79.8646,      9.62178,     -76.9845,      0.00000,      0.00000
     -94.7613,     -70.7506,     -10.2788,     -86.0985,     -78.3347,     -79.6498,      8.64632,     -76.8669,      0.00000,      0.00000
     -94.1980,     -70.5841,     -10.1493,     -85.8486,     -77.6439,     -79.4336,      7.68811,     -76.7458,      0.00000,      0.00000
     -93.6439,     -70.4158,     -10.0344,     -85.5988,     -76.9805,     -79.2158,      6.74720,     -76.6212,      0.00000,      0.00000
     -93.0990,     -70.2460,     -10.0204,     -85.5662,     -76.7459,     -79.1363,      5.82358,     -76.4931,      0.00000,      0.00000
     -92.5630,     -70.0745,     -10.0204,     -85.5662,     -76.7459,     -79.1363,      4.91720,     -76.3617,      0.00000,      0.00000
     -92.0359,     -69.9014,     -11.4437,     -85.3430,     -75.6223,     -79.0055,      4.02800,     -76.2272,      0.00000,      0.00000
     -91.5174,     -69.7268,     -12.7363,     -85.1173,     -74.5251,     -78.8706,      3.15587,     -76.0894,      0.00000,      0.00000
     -91.0074,     -69.5507,     -13.9145,     -84.8893,     -73.4543,     -78.7319,      2.60848,     -76.0000,      0.00000,      0.00000
     -90.5058,     -69.3731,     -14.9918,     -84.6594,     -72.4095,     -78.5894,      0.00000,      0.00000,      0.00000,      0.00000
     -90.0125,     -69.1941,     -15.9802,     -84.4277,     -71.3904,     -78.4433,      0.00000,      0.00000,      0.00000,      0.00000
     -89.5272,     -69.0137,     -16.8897,     -84.1945,     -70.3968,     -78.2938,      0.00000,      0.00000,      0.00000,      0.00000
     -89.0498,     -68.8319,     -17.7289,     -83.9600,     -69.4281,     -78.1409,      0.00000,      0.00000,      0.00000,      0.00000
     -88.5802,     -68.6489,     -18.5055,     -83.7243,     -68.4840,     -77.9847,      0.00000,      0.00000,      0.00000,      0.00000
